Extract_Date,Reported_Date,City,is_newyork,Population,Data_Source,New_Cases,mavg_7day_new_cases,new_cases_per_100K,mavg_7day_per_100k_new_cases,daily_temp,daily_humidity,mavg_7_temp,mavg_7_humidity,mavg_15_temp,mavg_15_humidity
2021-05-30,2020-10-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,418,800.57,3.52,6.74,16.97,67.46,21.994285714285716,75.81285714285714,23.55333333333333,65.9
2021-05-30,2020-10-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,116,799.43,0.98,6.74,18.8,68.75,21.564285714285717,72.75285714285714,23.157333333333334,66.764
2021-05-30,2020-10-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,188,659.43,1.58,5.56,22.16,58.67,20.939999999999998,72.00285714285714,22.656000000000002,68.52199999999999
2021-05-30,2020-10-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1014,662.86,8.54,5.58,23.01,60.12,20.50142857142857,70.84857142857142,22.534,68.708
2021-05-30,2020-10-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1075,699.0,9.06,5.89,18.46,82.84,20.23428571428571,69.99714285714285,22.665999999999997,67.60466666666667
2021-05-30,2020-10-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1066,726.71,8.98,6.12,15.81,86.25,19.61285714285714,71.26,22.243333333333336,68.92733333333334
2021-05-30,2020-10-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1015,698.86,8.55,5.89,16.12,80.46,19.084285714285716,71.08428571428571,21.53066666666667,70.82199999999999
2021-05-30,2020-10-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,92,652.29,0.78,5.5,18.68,73.04,18.761428571428574,72.07857142857144,20.589333333333336,73.80533333333332
2021-05-30,2020-10-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,69,645.57,0.58,5.44,20.48,75.89,19.005714285714287,72.87571428571428,20.264666666666667,73.88533333333334
2021-05-30,2020-10-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,888,745.57,7.48,6.28,21.22,76.58,19.245714285714286,73.89571428571428,20.298,73.01933333333334
2021-05-30,2020-10-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,802,715.29,6.76,6.03,20.42,76.96,19.111428571428572,76.45428571428572,20.168000000000003,73.19133333333335
2021-05-30,2020-10-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,847,682.71,7.14,5.75,20.04,73.68,18.74142857142857,78.86,19.847333333333335,73.872
2021-05-30,2020-10-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1430,734.71,12.05,6.19,20.4,65.33,18.967142857142857,77.55142857142857,19.52466666666667,74.37866666666667
2021-05-30,2020-10-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1186,759.14,9.99,6.4,20.9,68.54,19.622857142857146,74.56285714285715,19.364,73.80066666666669
2021-05-30,2020-10-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,423,806.43,3.56,6.79,20.88,75.33,20.305714285714284,72.86,19.456666666666667,72.538
2021-05-30,2020-10-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,185,823.0,1.56,6.93,20.2,71.29,20.619999999999997,73.18714285714285,19.623333333333335,72.66000000000001
2021-05-30,2020-10-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1331,886.29,11.21,7.47,22.81,66.08,20.580000000000002,72.53,19.838666666666665,72.91533333333334
2021-05-30,2020-10-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1088,927.14,9.17,7.81,24.79,50.58,20.807142857142857,71.03,20.105999999999998,72.73733333333332
2021-05-30,2020-10-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1289,990.29,10.86,8.34,23.19,57.23,21.43142857142857,67.26142857142857,20.281333333333336,72.19800000000001
2021-05-30,2020-10-30,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1256,965.43,10.58,8.13,18.0,85.94,21.881428571428575,64.91142857142857,20.293333333333337,72.00533333333333
2021-05-30,2020-10-31,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,705,896.71,5.94,7.55,16.55,80.64,21.53857142857143,67.85571428571428,20.262666666666668,72.212
2021-05-30,2020-11-01,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,245,871.29,2.06,7.34,15.25,79.36,20.917142857142856,69.58428571428571,20.312,71.83800000000001
2021-05-30,2020-11-02,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,131,863.57,1.1,7.27,15.15,70.96,20.11285714285714,70.16,20.254,71.76466666666667
2021-05-30,2020-11-03,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,187,700.14,1.58,5.9,16.04,66.96,19.391428571428573,70.11285714285714,20.018666666666665,71.626
2021-05-30,2020-11-04,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1000,687.57,8.42,5.79,16.88,70.58,18.424285714285713,70.23857142857142,19.72266666666667,71.03066666666668
2021-05-30,2020-11-05,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,623,592.43,5.25,4.99,16.32,76.71,17.294285714285714,73.0957142857143,19.433333333333334,70.63066666666667
2021-05-30,2020-11-06,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,413.0,0.0,3.48,17.28,68.38,16.312857142857144,75.87857142857142,19.16,70.614
2021-05-30,2020-11-07,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,312.29,0.0,2.63,18.6,65.21,16.21,73.36999999999999,18.976,70.26066666666667
2021-05-30,2020-11-08,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,277.29,0.0,2.34,20.02,63.96,16.502857142857142,71.16571428571429,18.855999999999998,70.25266666666667
2021-05-30,2020-11-09,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,258.57,0.0,2.18,20.62,71.25,17.184285714285714,68.96571428571428,18.79733333333333,69.94733333333333
2021-05-30,2020-11-10,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,5306,989.86,44.7,8.34,21.7,76.83,17.965714285714288,69.00714285714285,18.779999999999998,69.67533333333333
2021-05-30,2020-11-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,946,982.14,7.97,8.27,21.64,77.07,18.774285714285714,70.41714285714285,18.88,70.04466666666667
2021-05-30,2020-11-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1777,1147.0,14.97,9.66,21.19,78.2,19.454285714285714,71.3442857142857,18.802000000000003,70.77733333333332
2021-05-30,2020-11-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1768,1399.57,14.9,11.79,21.75,79.19,20.150000000000002,71.55714285714285,18.562,72.61866666666667
2021-05-30,2020-11-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1313,1587.14,11.06,13.37,22.61,72.62,20.78857142857143,73.10142857142857,18.466,74.08266666666665
2021-05-30,2020-11-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,300,1630.0,2.53,13.73,24.96,64.75,21.361428571428572,74.16,18.77333333333333,73.19466666666666
2021-05-30,2020-11-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,187,1656.71,1.58,13.96,24.85,64.83,22.06714285714286,74.27285714285713,19.334,72.13533333333334
2021-05-30,2020-11-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2256,1221.0,19.01,10.29,21.97,76.92,22.671428571428574,73.35571428571428,19.973999999999997,71.16666666666667
2021-05-30,2020-11-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1724,1332.14,14.52,11.22,17.46,83.43,22.71,73.36857142857141,20.42866666666667,71.56400000000001
2021-05-30,2020-11-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1970,1359.71,16.6,11.46,17.67,85.35,22.112857142857145,74.27714285714286,20.52333333333333,72.662
2021-05-30,2020-11-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2286,1433.71,19.26,12.08,17.18,72.54,21.610000000000003,75.29857142857144,20.576,73.64666666666668
2021-05-30,2020-11-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1548,1467.29,13.04,12.36,18.66,68.17,20.95714285714286,74.34857142857143,20.633333333333333,73.36866666666667
2021-05-30,2020-11-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,498,1495.57,4.2,12.6,19.55,69.83,20.392857142857142,73.71285714285715,20.72533333333333,73.35466666666667
2021-05-30,2020-11-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,305,1512.43,2.57,12.74,20.39,68.71,19.62,74.43857142857144,20.788666666666664,73.66266666666667
2021-05-30,2020-11-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1482,1401.86,12.49,11.81,21.52,68.04,18.982857142857142,74.99285714285715,20.813333333333336,73.97933333333334
2021-05-30,2020-11-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2623,1530.29,22.1,12.89,23.48,60.71,18.91857142857143,73.72428571428573,20.873333333333335,73.76533333333333
2021-05-30,2020-11-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1210,1421.71,10.19,11.98,24.66,58.12,19.778571428571432,70.47857142857143,20.992000000000004,72.69066666666667
2021-05-30,2020-11-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,970,1233.71,8.17,10.39,24.1,62.54,20.777142857142856,66.58857142857143,21.19333333333333,71.42733333333334
2021-05-30,2020-11-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1408,1213.71,11.86,10.23,23.43,65.38,21.76571428571429,65.16,21.387333333333334,70.38333333333334
2021-05-30,2020-11-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,589,1226.71,4.96,10.33,24.46,62.0,22.447142857142858,64.76142857142857,21.499333333333333,69.46266666666666
2021-05-30,2020-11-30,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,290,1224.57,2.44,10.32,24.87,68.79,23.148571428571426,63.642857142857146,21.622666666666667,68.75466666666667
2021-05-30,2020-12-01,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2232,1331.71,18.8,11.22,23.09,76.42,23.78857142857143,63.65428571428571,21.616666666666667,69.02399999999999
2021-05-30,2020-12-02,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2059,1251.14,17.35,10.54,22.75,74.5,24.012857142857143,64.85142857142857,21.499333333333333,69.79666666666667
2021-05-30,2020-12-03,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2075,1374.71,17.48,11.58,24.82,67.04,23.90857142857143,66.82142857142857,21.551333333333332,69.63533333333334
2021-05-30,2020-12-04,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2112,1537.86,17.79,12.95,23.98,67.71,23.931428571428572,68.09571428571428,22.041999999999998,68.54266666666666
2021-05-30,2020-12-05,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2149,1643.71,18.1,13.85,21.97,76.71,23.914285714285715,68.83428571428571,22.462666666666667,67.36666666666666
2021-05-30,2020-12-06,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,643,1651.43,5.42,13.91,20.69,79.69,23.705714285714286,70.45285714285714,22.782,67.64466666666667
2021-05-30,2020-12-07,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,268,1648.29,2.26,13.89,21.37,80.62,23.16714285714286,72.98,22.917333333333335,68.41266666666667
2021-05-30,2020-12-08,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2045,1621.57,17.23,13.66,22.22,82.46,22.667142857142856,74.66999999999999,23.038666666666668,69.132
2021-05-30,2020-12-09,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2175,1638.14,18.32,13.8,21.9,74.25,22.54285714285714,75.53285714285714,23.160666666666664,70.04866666666666
2021-05-30,2020-12-10,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1996,1626.86,16.82,13.71,22.0,68.92,22.42142857142857,75.49714285714286,23.186,70.46266666666666
2021-05-30,2020-12-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1954,1604.29,16.46,13.52,22.5,71.48,22.018571428571427,75.76571428571428,23.087333333333333,71.01
2021-05-30,2020-12-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1848,1561.29,15.57,13.15,23.64,69.25,21.807142857142857,76.30428571428571,22.943333333333335,71.90066666666667
2021-05-30,2020-12-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,201,1498.14,1.69,12.62,24.16,72.5,22.04571428571429,75.23857142857142,22.912666666666667,72.348
2021-05-30,2020-12-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,290,1501.29,2.44,12.65,25.27,66.96,22.541428571428572,74.21142857142857,22.961333333333332,72.82266666666668
2021-05-30,2020-12-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,916,1340.0,7.72,11.29,24.63,68.42,23.09857142857143,72.26,23.015333333333334,73.15333333333334
2021-05-30,2020-12-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,1029.29,0.0,8.67,23.67,76.04,23.442857142857147,70.25428571428571,22.999333333333333,73.12866666666667
2021-05-30,2020-12-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,4632,1405.86,39.02,11.84,24.09,71.85,23.695714285714285,70.51,23.038000000000004,73.10333333333332
2021-05-30,2020-12-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2025,1416.0,17.06,11.93,23.64,73.04,23.994285714285716,70.92857142857143,23.127333333333336,72.92666666666668
2021-05-30,2020-12-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2498,1508.86,21.05,12.71,25.08,67.96,24.157142857142855,71.15142857142857,23.04866666666667,73.32666666666667
2021-05-30,2020-12-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,0,1480.14,0.0,12.47,25.04,72.88,24.36285714285714,70.96714285714286,23.122,73.34333333333333
2021-05-30,2020-12-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,730,1543.0,6.15,13.0,24.77,75.21,24.488571428571426,71.02142857142857,23.326666666666664,73.088
2021-05-30,2020-12-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2351,1748.0,19.81,14.73,21.25,83.38,24.41714285714286,72.2,23.598666666666663,72.78933333333335
2021-05-30,2020-12-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2413,2092.71,20.33,17.63,20.21,74.42,23.934285714285718,74.33714285714287,23.590666666666664,72.97333333333333
2021-05-30,2020-12-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2298,1759.29,19.36,14.82,20.27,73.71,23.439999999999998,74.10571428571428,23.456666666666667,72.43733333333333
2021-05-30,2020-12-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1012,1614.57,8.53,13.6,19.42,75.0,22.89428571428571,74.37142857142855,23.348,72.40133333333333
2021-05-30,2020-12-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,423,1318.14,3.56,11.11,20.11,75.79,22.291428571428575,74.65142857142857,23.176,72.80666666666666
2021-05-30,2020-12-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,660,1412.43,5.56,11.9,21.47,82.08,21.58142857142857,75.77,23.016666666666666,73.09400000000001
2021-05-30,2020-12-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,484,1377.29,4.08,11.6,22.28,74.2,21.071428571428573,77.0842857142857,22.872,73.94933333333333
2021-05-30,2020-12-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3445,1533.57,29.02,12.92,23.58,76.12,20.715714285714284,76.94000000000001,22.74666666666667,74.06266666666667
2021-05-30,2020-12-30,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3215,1648.14,27.09,13.89,24.6,67.29,21.048571428571428,75.90285714285714,22.634,74.67333333333333
2021-05-30,2020-12-31,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2657,1699.43,22.38,14.32,25.03,69.62,21.675714285714285,74.88428571428572,22.631999999999998,74.59799999999998
2021-05-30,2021-01-01,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1117,1714.43,9.41,14.44,22.54,82.88,22.35571428571428,74.3,22.722666666666665,74.17
2021-05-30,2021-01-02,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,553,1733.0,4.66,14.6,21.0,81.5,22.801428571428573,75.42571428571429,22.619333333333334,74.90533333333333
2021-05-30,2021-01-03,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,637,1729.71,5.37,14.57,20.95,74.0,22.928571428571427,76.24142857142859,22.443333333333335,75.46933333333332
2021-05-30,2021-01-04,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,551,1739.29,4.64,14.65,22.2,68.83,22.854285714285712,75.08714285714287,22.168000000000003,75.872
2021-05-30,2021-01-05,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2981,1673.0,25.11,14.09,24.13,66.92,22.842857142857138,74.32000000000001,21.978666666666665,75.602
2021-05-30,2021-01-06,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3208,1672.0,27.03,14.09,26.2,65.08,22.92142857142857,73.00571428571429,21.936,75.04933333333335
2021-05-30,2021-01-07,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3127,1739.14,26.34,14.65,25.55,68.83,23.150000000000002,72.69,22.266000000000002,73.82933333333334
2021-05-30,2021-01-08,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3329,2055.14,28.05,17.31,23.87,73.58,23.224285714285713,72.57714285714285,22.622,73.45666666666666
2021-05-30,2021-01-09,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2775,2372.57,23.38,19.99,23.58,80.27,23.41428571428571,71.24857142857142,22.862000000000002,73.448
2021-05-30,2021-01-10,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,943,2416.29,7.94,20.36,23.65,79.88,23.782857142857143,71.07285714285715,23.139333333333333,73.79933333333332
2021-05-30,2021-01-11,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,675,2434.0,5.69,20.51,24.53,77.46,24.16857142857143,71.91285714285713,23.375333333333334,74.07199999999999
2021-05-30,2021-01-12,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2638,2385.0,22.22,20.09,24.92,79.29,24.501428571428573,73.14571428571428,23.579333333333334,73.764
2021-05-30,2021-01-13,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3580,2438.14,30.16,20.54,24.24,77.2,24.61428571428571,74.91285714285713,23.755333333333333,74.10333333333332
2021-05-30,2021-01-14,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2870,2401.43,24.18,20.23,23.65,76.79,24.334285714285716,76.64428571428572,23.799333333333333,74.17533333333334
2021-05-30,2021-01-15,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3466,2421.0,29.2,20.4,22.27,84.08,24.062857142857144,77.78142857142858,23.736,74.80866666666667
2021-05-30,2021-01-16,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3061,2461.86,25.79,20.74,23.32,73.75,23.834285714285716,79.28142857142858,23.552,75.77266666666667
2021-05-30,2021-01-17,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1140,2490.0,9.6,20.98,25.7,60.79,23.797142857142855,78.35000000000001,23.603999999999996,75.164
2021-05-30,2021-01-18,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,642,2485.29,5.41,20.94,25.54,66.17,24.09,75.62285714285714,23.917333333333332,73.78333333333333
2021-05-30,2021-01-19,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3466,2603.57,29.2,21.93,23.74,77.4,24.23428571428571,74.01,24.223333333333333,73.26133333333334
2021-05-30,2021-01-20,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3399,2577.71,28.64,21.72,23.5,75.33,24.065714285714286,73.74000000000001,24.326,73.83266666666667
2021-05-30,2021-01-21,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,2868,2577.43,24.16,21.71,23.49,74.88,23.96,73.47285714285715,24.284,74.39333333333335
2021-05-30,2021-01-22,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1716,2327.43,14.46,19.61,23.8,73.0,23.937142857142852,73.2,24.103333333333335,75.04666666666667
2021-05-30,2021-01-23,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3001,2318.86,25.28,19.54,23.85,72.42,24.155714285714286,71.61714285714285,23.986666666666668,75.32466666666667
2021-05-30,2021-01-24,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,894,2283.71,7.53,19.24,23.04,76.92,24.231428571428573,71.42714285714285,23.985333333333333,75.24733333333333
2021-05-30,2021-01-25,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,545,2269.86,4.59,19.12,24.08,69.75,23.851428571428567,73.73142857142857,23.949333333333335,75.02400000000002
2021-05-30,2021-01-26,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,1167,1941.43,9.83,16.36,23.99,72.46,23.642857142857142,74.24285714285715,23.977999999999998,74.34866666666667
2021-05-30,2021-01-27,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3293,1926.29,27.74,16.23,26.43,60.67,23.678571428571427,73.53714285714285,23.942,74.01533333333333
2021-05-30,2021-01-28,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3545,2023.0,29.87,17.04,26.28,63.75,24.097142857142853,71.44285714285715,24.042666666666666,72.77399999999999
2021-05-30,2021-01-29,Sao Paulo,0,11869660,https://raw.githubusercontent.com/seade-R/dados-covid-sp/master/data/dados_covid_sp.csv,3267,2244.57,27.52,18.91,26.88,59.04,24.495714285714286,69.85285714285715,24.178666666666665,71.87733333333333
